datetime,open,high,low,close,volume
2021-07-01,34150.0,45230.0,25000.0,41447.67,1831.633143
2021-08-01,41447.67,50424.0,37348.85,47103.33,5681.961736
2021-09-01,47103.33,52818.37,39632.1,43801.54,9779.355617
2021-10-01,43801.54,66934.88,43283.41,61241.16,21632.005782
2021-11-01,61241.16,68967.21,53272.61,56891.82,19027.03618
2021-12-01,56891.82,58937.15,42356.01,46198.56,41183.014863
2022-01-01,46198.56,47974.43,32961.52,38454.49,39930.401713
2022-02-01,38454.49,45799.0,34311.12,43178.53,43275.204476
2022-03-01,43178.53,48187.75,37155.76,45513.51,115639.704905
2022-04-01,45513.51,47435.89,37564.58,37626.05,94773.369693
2022-05-01,37626.05,40032.79,26782.62,31801.46,191878.264601
2022-06-01,31801.46,31981.63,17625.01,19947.96,175665.879775
2022-07-01,19947.96,24668.16,18780.37,23305.12,140843.380951
2022-08-01,23305.12,25204.62,19526.89,20051.21,73523.364975
2022-09-01,20051.21,22800.35,18137.44,19421.9,425255.439276
2022-10-01,19421.9,21082.91,18160.47,20491.17,449610.918019
2022-11-01,20491.17,21480.0,15484.34,17163.07,385363.437488
2022-12-01,17163.07,18378.5,16267.82,16541.8,124403.669658
2023-01-01,16541.8,23957.85,16498.43,23127.02,171982.702061
2023-02-01,23127.02,25285.6,21360.0,23139.62,126459.671834
2023-03-01,23139.62,29180.0,19555.0,28466.64,261158.187855
2023-04-01,28466.64,31019.6,26963.11,29233.2,153109.488303
2023-05-01,29233.2,29827.37,25811.56,27211.51,176036.97429
2023-06-01,27211.51,31433.17,24776.56,30477.09,208639.254523
2023-07-01,30477.09,31847.69,28855.16,29234.04,146739.526024
2023-08-01,29234.04,30214.75,24394.74,25938.0,196402.498213
2023-09-01,25938.0,27482.99,24899.97,26965.24,207530.173785
2023-10-01,26965.24,35333.0,26532.59,34641.07,302098.398798
2023-11-01,34641.07,38470.71,34070.82,37725.18,274089.742127
2023-12-01,37725.18,44717.63,37615.35,42284.0,292855.362637
2024-01-01,42284.0,48975.0,38552.63,42583.02,356861.094837
2024-02-01,42583.02,64171.64,41876.96,61132.0,402189.481183
2024-03-01,61132.0,73800.0,59085.56,71294.77,554675.800514
2024-04-01,71294.77,71304.81,64775.01,64814.36,23827.275701
