datetime,open,high,low,close,volume
2023-12-18 04:00:00,0.5734,0.5777,0.567,0.5686,1576939.41
2023-12-18 08:00:00,0.5686,0.5707,0.5437,0.5598,5845249.85
2023-12-18 12:00:00,0.5598,0.5745,0.555,0.5669,2568496.16
2023-12-18 16:00:00,0.5669,0.5797,0.5638,0.5782,1505192.71
2023-12-18 20:00:00,0.5782,0.6031,0.5736,0.602,2636009.3
2023-12-19 00:00:00,0.602,0.6165,0.5964,0.6103,2793426.89
2023-12-19 04:00:00,0.6103,0.6173,0.6056,0.6083,2556222.31
2023-12-19 08:00:00,0.6083,0.6095,0.5932,0.5939,2752995.52
2023-12-19 12:00:00,0.5939,0.5976,0.5764,0.5814,2173155.18
2023-12-19 16:00:00,0.5814,0.585,0.5662,0.579,1927977.29
2023-12-19 20:00:00,0.579,0.583,0.5717,0.5762,1893148.06
2023-12-20 00:00:00,0.5762,0.5828,0.5687,0.5788,2329165.4
2023-12-20 04:00:00,0.5788,0.5922,0.5769,0.5918,2414287.0
2023-12-20 08:00:00,0.5918,0.5949,0.5854,0.5912,2723387.97
2023-12-20 12:00:00,0.5912,0.6069,0.5875,0.6003,6157342.36
2023-12-20 16:00:00,0.6003,0.6099,0.5906,0.5945,4716497.05
2023-12-20 20:00:00,0.5945,0.5963,0.5806,0.5896,3396316.56
2023-12-21 00:00:00,0.5896,0.5983,0.5818,0.5938,2939253.31
2023-12-21 04:00:00,0.5938,0.6049,0.586,0.5981,2499702.59
2023-12-21 08:00:00,0.5981,0.6146,0.5963,0.6101,4299085.15
2023-12-21 12:00:00,0.6101,0.6128,0.5924,0.597,4009630.28
2023-12-21 16:00:00,0.597,0.6272,0.597,0.6144,7805044.93
2023-12-21 20:00:00,0.6144,0.6395,0.6138,0.6353,6549043.14
2023-12-22 00:00:00,0.6353,0.6512,0.6256,0.6276,10390053.88
2023-12-22 04:00:00,0.6276,0.6394,0.6078,0.6146,11243103.83
2023-12-22 08:00:00,0.6146,0.6207,0.6058,0.6182,4821910.25
2023-12-22 12:00:00,0.6182,0.62,0.6065,0.6194,3433605.41
2023-12-22 16:00:00,0.6194,0.6249,0.6111,0.6171,2914345.92
2023-12-22 20:00:00,0.6171,0.6253,0.6171,0.6225,2018336.95
2023-12-23 00:00:00,0.6225,0.623,0.5975,0.6001,4214029.29
2023-12-23 04:00:00,0.6001,0.6073,0.5964,0.6036,2399277.25
2023-12-23 08:00:00,0.6036,0.6086,0.6013,0.6042,1362797.39
2023-12-23 12:00:00,0.6042,0.6092,0.602,0.6037,1461825.72
2023-12-23 16:00:00,0.6037,0.6073,0.6,0.6042,2287791.07
2023-12-23 20:00:00,0.6042,0.6168,0.6,0.6129,3243570.82
2023-12-24 00:00:00,0.6129,0.6275,0.6062,0.6193,5747701.59
2023-12-24 04:00:00,0.6193,0.6285,0.6025,0.6149,5774269.42
2023-12-24 08:00:00,0.6149,0.6212,0.6023,0.6146,4130312.87
2023-12-24 12:00:00,0.6146,0.6225,0.6092,0.6151,3720910.0
2023-12-24 16:00:00,0.6151,0.619,0.61,0.6176,4283927.11
2023-12-24 20:00:00,0.6176,0.6207,0.5846,0.5919,6932166.35
2023-12-25 00:00:00,0.5919,0.6059,0.5892,0.6041,2592617.82
2023-12-25 04:00:00,0.6041,0.6097,0.6012,0.6026,2120175.75
2023-12-25 08:00:00,0.6026,0.6106,0.5998,0.6065,2439071.48
2023-12-25 12:00:00,0.6065,0.62,0.6056,0.6171,3159831.39
2023-12-25 16:00:00,0.6171,0.6266,0.6168,0.6201,4431498.01
2023-12-25 20:00:00,0.6201,0.6352,0.6123,0.6243,6286067.26
2023-12-26 00:00:00,0.6243,0.6278,0.6147,0.6182,3783083.98
2023-12-26 04:00:00,0.6182,0.6198,0.5942,0.6043,9194565.76
2023-12-26 08:00:00,0.6043,0.6147,0.6,0.6139,7708081.1
2023-12-26 12:00:00,0.6139,0.6238,0.6068,0.6079,12362953.11
2023-12-26 16:00:00,0.6079,0.6152,0.5488,0.5896,29786161.26
2023-12-26 20:00:00,0.5896,0.6117,0.5887,0.6087,9185218.04
2023-12-27 00:00:00,0.6087,0.6099,0.5838,0.5897,6858841.72
2023-12-27 04:00:00,0.5897,0.6017,0.5897,0.5965,5522845.67
2023-12-27 08:00:00,0.5965,0.616,0.595,0.6124,8094751.41
2023-12-27 12:00:00,0.6124,0.6229,0.6079,0.6199,12074173.29
2023-12-27 16:00:00,0.6199,0.6395,0.6194,0.6369,14408796.19
2023-12-27 20:00:00,0.6369,0.643,0.6291,0.6334,8151576.51
2023-12-28 00:00:00,0.6334,0.6611,0.6318,0.6601,19697425.81
2023-12-28 04:00:00,0.6601,0.6785,0.6347,0.6615,32784250.43
2023-12-28 08:00:00,0.6615,0.663,0.6435,0.6455,13359942.86
2023-12-28 12:00:00,0.6455,0.6495,0.6098,0.6171,24419585.49
2023-12-28 16:00:00,0.6171,0.6367,0.6105,0.6257,11819676.98
2023-12-28 20:00:00,0.6257,0.6257,0.6132,0.616,5584725.88
2023-12-29 00:00:00,0.616,0.62,0.5983,0.6139,6565841.44
2023-12-29 04:00:00,0.6139,0.6207,0.6065,0.6081,3529172.69
2023-12-29 08:00:00,0.6081,0.625,0.6075,0.6218,3887173.23
2023-12-29 12:00:00,0.6218,0.6259,0.5979,0.6037,13537512.91
2023-12-29 16:00:00,0.6037,0.6094,0.596,0.6089,7335346.24
2023-12-29 20:00:00,0.6089,0.6096,0.5908,0.6082,2701193.85
2023-12-30 00:00:00,0.6082,0.613,0.6027,0.6046,3164794.67
2023-12-30 04:00:00,0.6046,0.6097,0.6023,0.6035,3264444.3
2023-12-30 08:00:00,0.6035,0.6038,0.5931,0.5994,3073663.28
2023-12-30 12:00:00,0.5994,0.6114,0.5983,0.6095,3414239.62
2023-12-30 16:00:00,0.6095,0.613,0.6062,0.6076,2482732.12
2023-12-30 20:00:00,0.6076,0.6096,0.5985,0.601,2810457.35
2023-12-31 00:00:00,0.601,0.6055,0.595,0.601,2004053.56
2023-12-31 04:00:00,0.601,0.61,0.6001,0.6074,2461844.87
2023-12-31 08:00:00,0.6074,0.6101,0.6035,0.6047,2252255.21
2023-12-31 12:00:00,0.6047,0.6094,0.6,0.6007,3054718.47
2023-12-31 16:00:00,0.6007,0.604,0.5986,0.5998,1743158.89
2023-12-31 20:00:00,0.5998,0.6044,0.579,0.5937,5207915.66
2024-01-01 00:00:00,0.5937,0.6029,0.5912,0.5956,2713850.21
